"n.sites","Parameter","mu.bias","sd.bias","mu.p.bias","mu.CV","og.val","bias.lci","bias.uci","CR","PWR","Conv.rate","ndatasets","Lik","Scenario","order","CoefReg"
403,"f2.1",-0.0231534078422372,0.125970086684302,-0.0385890130703953,0.234973086778154,0.6,-0.270054777743468,0.223747962058994,0.96,1,1,100,"LL","5 Slopes","1st","Slope"
665,"f1.0",-0.0083253177122639,0.124890852847117,0.0416265885613195,1.93550955131934,-0.2,-0.253111389292613,0.236460753868085,0.97,0.4,1,100,"LL","5 Slopes","1st","Intercept"
665,"f1.1",-0.00230271036109608,0.111223802813988,-0.00575677590274021,0.317370664090563,0.4,-0.220301363876512,0.21569594315432,0.94,0.97,1,100,"LL","5 Slopes","1st","Slope"
665,"f1.2",-0.00104200826863967,0.0927101142616554,0.00347336089546558,0.351426141269593,-0.3,-0.182753832221484,0.180669815684205,0.96,0.93,1,100,"LL","5 Slopes","1st","Slope"
665,"f12.0",0.0110401260575185,0.240694935199456,-0.0184002100958642,0.620630667328771,-0.6,-0.460721946933414,0.482802199048451,0.93,0.74,1,100,"LL","5 Slopes","2nd","Intercept"
665,"f12.1",0.019652773386948,0.185399347660215,0.024565966733685,0.239152489992931,0.8,-0.343729948027073,0.383035494800969,0.96,1,1,100,"LL","5 Slopes","2nd","Slope"
665,"f12.2",-0.0165473063333177,0.15045466008469,0.0330946126666355,0.299449350312638,-0.5,-0.311438440099311,0.278343827432676,0.93,0.96,1,100,"LL","5 Slopes","2nd","Slope"
665,"f2.0",-0.00913717227528876,0.141493662715826,0.0228429306882219,0.748235592110695,-0.4,-0.286464751198307,0.26819040664773,0.94,0.83,1,100,"LL","5 Slopes","1st","Intercept"
665,"f2.1",0.000757884946700669,0.0925934629773263,0.00126314157783445,0.172231631635057,0.6,-0.180725302488859,0.18224107238226,0.99,1,1,100,"LL","5 Slopes","1st","Slope"
1096,"f1.0",0.00855826642208321,0.0994873534048568,-0.0427913321104161,1.6003504749511,-0.2,-0.186436946251436,0.203553479095603,0.95,0.48,1,100,"LL","5 Slopes","1st","Intercept"
1096,"f1.1",-0.00410006463957384,0.0923820158908259,-0.0102501615989346,0.239362390069455,0.4,-0.185168815785593,0.176968686506445,0.95,1,1,100,"LL","5 Slopes","1st","Slope"
1096,"f1.2",-0.00026563076637553,0.0804045693149737,0.00088543588791843,0.270766298627935,-0.3,-0.157858586623724,0.157327325090973,0.93,0.96,1,100,"LL","5 Slopes","1st","Slope"
1096,"f12.0",-0.0212723557413701,0.187436892610235,0.0354539262356169,0.318843510454097,-0.6,-0.388648665257431,0.34610395377469,0.95,0.94,1,100,"LL","5 Slopes","2nd","Intercept"
1096,"f12.1",0.0132416514869506,0.138500607406542,0.0165520643586882,0.173934197143494,0.8,-0.258219539029871,0.284702842003772,0.96,1,1,100,"LL","5 Slopes","2nd","Slope"
1096,"f12.2",0.0139377066702676,0.12665466098905,-0.0278754133405351,0.25842228727358,-0.5,-0.23430542886827,0.262180842208805,0.94,0.98,1,100,"LL","5 Slopes","2nd","Slope"
1096,"f2.0",0.0138222897909939,0.117379779559471,-0.0345557244774849,0.319006111591288,-0.4,-0.216242078145569,0.243886657727557,0.92,0.92,1,100,"LL","5 Slopes","1st","Intercept"
1096,"f2.1",0.00186621556200335,0.0820753154347191,0.00311035927000558,0.137005767536931,0.6,-0.159001402690046,0.162733833814053,0.96,1,1,100,"LL","5 Slopes","1st","Slope"
1808,"f1.0",-0.0072332918750839,0.0705831215063122,0.0361664593754195,0.45466770640152,-0.2,-0.145576210027456,0.131109626277288,0.93,0.79,1,100,"LL","5 Slopes","1st","Intercept"
1808,"f1.1",0.00834785233629593,0.0729236142344446,0.0208696308407398,0.174295030270065,0.4,-0.134582431563216,0.151278136235807,0.96,1,1,100,"LL","5 Slopes","1st","Slope"
1808,"f1.2",-0.0016010298380671,0.0581845891536659,0.00533676612689035,0.198735467221063,-0.3,-0.115642824579252,0.112440764903118,0.96,1,1,100,"LL","5 Slopes","1st","Slope"
1808,"f12.0",0.0115616577074441,0.12508088539558,-0.0192694295124068,0.247459073104059,-0.6,-0.233596877667893,0.256720193082781,0.96,1,1,100,"LL","5 Slopes","2nd","Intercept"
1808,"f12.1",0.00448906268136502,0.115309193180496,0.00561132835170627,0.134001327967564,0.8,-0.221516955952407,0.230495081315137,0.91,1,1,100,"LL","5 Slopes","2nd","Slope"
1808,"f12.2",0.00122374091790527,0.0946522406434192,-0.00244748183581054,0.183336376847123,-0.5,-0.184294650743196,0.186742132579007,0.94,1,1,100,"LL","5 Slopes","2nd","Slope"
1808,"f2.0",-0.0116587618414874,0.0750538364331018,0.0291469046037185,0.198934242166346,-0.4,-0.158764281250367,0.135446757567392,0.95,1,1,100,"LL","5 Slopes","1st","Intercept"
1808,"f2.1",0.0113404648168409,0.0609082798817039,0.0189007746947349,0.103219534196753,0.6,-0.108039763751299,0.130720693384981,0.97,1,1,100,"LL","5 Slopes","1st","Slope"
2980,"f1.0",-0.000657413583852367,0.0613843529845582,0.00328706791926184,0.37574701098471,-0.2,-0.120970745433586,0.119655918265882,0.93,0.93,1,100,"LL","5 Slopes","1st","Intercept"
2980,"f1.1",0.000289484702027399,0.054718181532436,0.000723711755068497,0.137840269738347,0.4,-0.106958151101547,0.107537120505602,0.93,1,1,100,"LL","5 Slopes","1st","Slope"
2980,"f1.2",9.54683791374405e-05,0.0491592580817606,-0.000318227930458135,0.156324108227422,-0.3,-0.0962566774611134,0.0964476142193883,0.94,1,1,100,"LL","5 Slopes","1st","Slope"
2980,"f12.0",-0.015601321887511,0.108742254732143,0.0260022031458517,0.18037708086052,-0.6,-0.228736141162512,0.19753349738749,0.93,1,1,100,"LL","5 Slopes","2nd","Intercept"
2980,"f12.1",0.00662516806309535,0.073969568997451,0.00828146007886919,0.102389141593745,0.8,-0.138355187171909,0.151605523298099,0.95,1,1,100,"LL","5 Slopes","2nd","Slope"
2980,"f12.2",-0.00766111788962586,0.0705955235775201,0.0153222357792517,0.135344264673197,-0.5,-0.146028344101565,0.130706108322314,0.94,1,1,100,"LL","5 Slopes","2nd","Slope"
2980,"f2.0",0.0132271327849886,0.0673628486140071,-0.0330678319624715,0.164829015769289,-0.4,-0.118804050498465,0.145258316068443,0.9,1,1,100,"LL","5 Slopes","1st","Intercept"
2980,"f2.1",-0.0117112352500322,0.0499222471573181,-0.0195187254167203,0.0820732467870707,0.6,-0.109558839678376,0.0861363691783114,0.94,1,1,100,"LL","5 Slopes","1st","Slope"
20,"f1.0",0.080440229048516,0.390461615196206,-0.40220114524258,32.3203417512659,-0.2,-0.684864536736047,0.845744994833079,0.616161616161616,0.131313131313131,1,99,"PL","5 Slopes","1st","Intercept"
20,"f1.1",-0.129178733513093,0.359194964165413,-0.322946833782732,4.56698800701735,0.4,-0.833200863277302,0.574843396251116,0.464646464646465,0.232323232323232,1,99,"PL","5 Slopes","1st","Slope"
20,"f1.2",0.13189587451599,0.424961475348339,-0.439652915053301,2.17262471962759,-0.3,-0.701028617166755,0.964820366198735,0.545454545454545,0.181818181818182,1,99,"PL","5 Slopes","1st","Slope"
20,"f12.0",0.44403398661884,0.374219964188072,-0.740056644364733,48.9580234160927,-0.6,-0.289437143189782,1.17750511642746,0.222222222222222,0.242424242424242,1,99,"PL","5 Slopes","2nd","Intercept"
20,"f12.1",-0.578718279330833,0.526382693362192,-0.723397849163542,2.19120634376758,0.8,-1.61042835832073,0.452991799659063,0.171717171717172,0.171717171717172,1,99,"PL","5 Slopes","2nd","Slope"
20,"f12.2",0.39377489234739,0.353661801699347,-0.78754978469478,6.10076695517225,-0.5,-0.29940223898333,1.08695202367811,0.232323232323232,0.121212121212121,1,99,"PL","5 Slopes","2nd","Slope"
20,"f2.0",0.150547211287566,0.495953753746589,-0.376368028218915,2.47842026863362,-0.4,-0.821522146055749,1.12261656863088,0.434343434343434,0.242424242424242,1,99,"PL","5 Slopes","1st","Intercept"
20,"f2.1",-0.223127329956185,0.426775296899044,-0.371878883260308,1.50254544712825,0.6,-1.05960691187831,0.613352251965942,0.444444444444444,0.404040404040404,1,99,"PL","5 Slopes","1st","Slope"
33,"f1.0",0.0934709131411649,0.287722931827959,-0.467354565705825,4.07883599636893,-0.2,-0.470466033241635,0.657407859523965,0.79,0.1,1,100,"PL","5 Slopes","1st","Intercept"
33,"f1.1",-0.137767957784108,0.326563839161354,-0.34441989446027,5.82449530103722,0.4,-0.777833082540362,0.502297166972146,0.69,0.3,1,100,"PL","5 Slopes","1st","Slope"
33,"f1.2",0.173085240254691,0.295705546188298,-0.576950800848969,2.78924092607218,-0.3,-0.406497630274373,0.752668110783754,0.66,0.17,1,100,"PL","5 Slopes","1st","Slope"
33,"f12.0",0.395197419384314,0.426723376596073,-0.658662365640523,1.97675001082696,-0.6,-0.441180398743989,1.23157523751262,0.22,0.28,1,100,"PL","5 Slopes","2nd","Intercept"
33,"f12.1",-0.567772301980744,0.36910314329721,-0.70971537747593,3.43094157409597,0.8,-1.29121446284328,0.155669858881789,0.19,0.22,1,100,"PL","5 Slopes","2nd","Slope"
33,"f12.2",0.223573269731455,0.394061689230187,-0.44714653946291,1.80767361897284,-0.5,-0.548787641159712,0.995934180622622,0.47,0.29,1,100,"PL","5 Slopes","2nd","Slope"
33,"f2.0",0.142396188551284,0.333701594347205,-0.35599047137821,1.50371712881248,-0.4,-0.511658936369237,0.796451313471806,0.62,0.3,1,100,"PL","5 Slopes","1st","Intercept"
33,"f2.1",-0.226660779672421,0.31300590148544,-0.377767966120702,99.307202137391,0.6,-0.840152346583884,0.386830787239041,0.55,0.4,1,100,"PL","5 Slopes","1st","Slope"
54,"f1.0",0.018531566196326,0.236321531511036,-0.0926578309816302,2.91683354494168,-0.2,-0.444658635565304,0.481721767957956,0.93,0.14,1,100,"PL","5 Slopes","1st","Intercept"
54,"f1.1",-0.0248664086135525,0.366163004237938,-0.0621660215338812,2.55625235252395,0.4,-0.742545896919912,0.692813079692807,0.7,0.46,1,100,"PL","5 Slopes","1st","Slope"
54,"f1.2",0.0535679354651255,0.285550992759559,-0.178559784883752,1.8554249596105,-0.3,-0.506112010343611,0.613247881273862,0.81,0.22,1,100,"PL","5 Slopes","1st","Slope"
54,"f12.0",-0.255651379850335,6.23816218179214,0.426085633083891,1.90354413962579,-0.6,-12.4824492561629,11.9711464964623,0.34,0.33,1,100,"PL","5 Slopes","2nd","Intercept"
54,"f12.1",-0.141129252918295,2.40837551700695,-0.176411566147869,1.10045789438096,0.8,-4.86154526625191,4.57928676041532,0.36,0.46,1,100,"PL","5 Slopes","2nd","Slope"
54,"f12.2",-0.00467157471919834,3.54319571017919,0.00934314943839668,2.72958507687528,-0.5,-6.9493351666704,6.93999201723201,0.38,0.13,1,100,"PL","5 Slopes","2nd","Slope"
54,"f2.0",0.136738077077149,0.249571558332732,-0.341845192692873,5.27402030547277,-0.4,-0.352422177255006,0.625898331409305,0.7,0.25,1,100,"PL","5 Slopes","1st","Intercept"
54,"f2.1",-0.229000978079309,0.252204111161081,-0.381668296798848,0.996099839343016,0.6,-0.723321035955028,0.265319079796411,0.62,0.43,1,100,"PL","5 Slopes","1st","Slope"
90,"f1.0",0.00920200740911799,0.23145675605629,-0.04601003704559,31.6153519062948,-0.2,-0.444453234461211,0.462857249279447,0.89,0.21,1,100,"PL","5 Slopes","1st","Intercept"
90,"f1.1",-0.0351528587513782,0.254362654432371,-0.0878821468784455,0.998210384693383,0.4,-0.533703661438825,0.463397943936069,0.8,0.4,1,100,"PL","5 Slopes","1st","Slope"
90,"f1.2",0.0761019140360213,0.18664743217352,-0.253673046786738,2.43745355282799,-0.3,-0.289727053024079,0.441930881096121,0.86,0.27,1,100,"PL","5 Slopes","1st","Slope"
90,"f12.0",0.260314019120866,0.465696913441584,-0.433856698534777,0.908397107401819,-0.6,-0.652451931224639,1.17307996946637,0.42,0.42,1,100,"PL","5 Slopes","2nd","Intercept"
90,"f12.1",-0.333191506302359,0.372788773761431,-0.416489382877949,0.674474510894184,0.8,-1.06385750287476,0.397474490270045,0.4,0.57,1,100,"PL","5 Slopes","2nd","Slope"
90,"f12.2",0.210718320259929,0.238779324611326,-0.421436640519857,1.12542173252539,-0.5,-0.257289155978269,0.678725796498127,0.59,0.3,1,100,"PL","5 Slopes","2nd","Slope"
90,"f2.0",0.10388854712958,0.237288453499297,-0.259721367823949,1.48235681986401,-0.4,-0.361196821729041,0.568973915988201,0.76,0.33,1,100,"PL","5 Slopes","1st","Intercept"
90,"f2.1",-0.12715693768715,0.276205127951001,-0.211928229478583,0.495686721248974,0.6,-0.668518988471113,0.414205113096813,0.62,0.7,1,100,"PL","5 Slopes","1st","Slope"
148,"f1.0",-0.000557269952965675,0.199778192208136,0.00278634976482838,3.65481110277749,-0.2,-0.392122526680913,0.391007986774982,0.93,0.18,1,100,"PL","5 Slopes","1st","Intercept"
148,"f1.1",-0.00394255013826248,0.204477571178243,-0.00985637534565619,0.758027956078599,0.4,-0.40471858964762,0.396833489371095,0.9,0.55,1,100,"PL","5 Slopes","1st","Slope"
148,"f1.2",0.029488082437842,0.177129531952264,-0.09829360812614,2.103682341488,-0.3,-0.317685800188596,0.37666196506428,0.92,0.31,1,100,"PL","5 Slopes","1st","Slope"
148,"f12.0",0.202595518142348,0.341383735009741,-0.337659196903913,1.79267624262839,-0.6,-0.466516602476745,0.871707638761441,0.62,0.47,1,100,"PL","5 Slopes","2nd","Intercept"
148,"f12.1",-0.283699771995967,0.331896563098028,-0.354624714994958,1.06213926817241,0.8,-0.934217035668102,0.366817491676169,0.52,0.64,1,100,"PL","5 Slopes","2nd","Slope"
148,"f12.2",0.159433292030755,0.226033711951598,-0.31886658406151,0.875603291195748,-0.5,-0.283592783394378,0.602459367455888,0.74,0.42,1,100,"PL","5 Slopes","2nd","Slope"
148,"f2.0",0.0587625557045358,0.194611047644798,-0.14690638926134,3.59287682943999,-0.4,-0.322675097679268,0.44020020908834,0.84,0.51,1,100,"PL","5 Slopes","1st","Intercept"
148,"f2.1",-0.0914202168648462,0.229091751603423,-0.152367028108077,0.410860081756761,0.6,-0.540440050007555,0.357599616277863,0.74,0.84,1,100,"PL","5 Slopes","1st","Slope"
244,"f1.0",0.00654438414376677,0.156876295236126,-0.0327219207188338,3.70235507329478,-0.2,-0.300933154519041,0.314021922806575,0.95,0.24,1,100,"PL","5 Slopes","1st","Intercept"
244,"f1.1",0.00404019219306698,0.199433498669044,0.0101004804826675,0.485474605967881,0.4,-0.38684946519826,0.394929849584394,0.89,0.65,1,100,"PL","5 Slopes","1st","Slope"
244,"f1.2",0.019354223038969,0.136184612115743,-0.0645140767965634,1.09727738829105,-0.3,-0.247567616707888,0.286276062785826,0.96,0.53,1,100,"PL","5 Slopes","1st","Slope"
244,"f12.0",0.128017559133363,0.346905162207098,-0.213362598555606,0.562426953270309,-0.6,-0.551916558792549,0.807951677059276,0.66,0.59,1,100,"PL","5 Slopes","2nd","Intercept"
244,"f12.1",-0.174170358064625,0.269096354025064,-0.217712947580782,0.327641437704589,0.8,-0.701599211953752,0.353258495824501,0.68,0.94,1,100,"PL","5 Slopes","2nd","Slope"
244,"f12.2",0.116847042126346,0.205892553245406,-0.233694084252692,0.874445016040794,-0.5,-0.28670236223465,0.520396446487343,0.84,0.6,1,100,"PL","5 Slopes","2nd","Slope"
244,"f2.0",0.0764372290265958,0.159627670550921,-0.191093072566489,0.961942480391331,-0.4,-0.236433005253209,0.3893074633064,0.86,0.56,1,100,"PL","5 Slopes","1st","Intercept"
244,"f2.1",-0.069770564359475,0.1561218028757,-0.116284273932458,0.297891386802074,0.6,-0.375769297995847,0.236228169276897,0.87,0.95,1,100,"PL","5 Slopes","1st","Slope"
403,"f1.0",-0.00305970160239321,0.126568368497782,0.015298508011966,1.42745130756919,-0.2,-0.251133703858045,0.245014300653259,0.94,0.37,1,100,"PL","5 Slopes","1st","Intercept"
403,"f1.1",0.00733854141691995,0.134617720613338,0.0183463535422999,0.416520854819913,0.4,-0.256512190985223,0.271189273819063,0.96,0.85,1,100,"PL","5 Slopes","1st","Slope"
403,"f1.2",0.0232691948492523,0.102642450064749,-0.0775639828308409,0.531353986285363,-0.3,-0.177910007277657,0.224448396976161,0.94,0.74,1,100,"PL","5 Slopes","1st","Slope"
403,"f12.0",0.125508450716972,0.227245552056173,-0.209180751194953,0.575080807634947,-0.6,-0.319892831313128,0.570909732747072,0.78,0.75,1,100,"PL","5 Slopes","2nd","Intercept"
403,"f12.1",-0.177344666440408,0.24689207684528,-0.221680833050509,0.318839431009965,0.8,-0.661253137057156,0.306563804176341,0.6,0.9,1,100,"PL","5 Slopes","2nd","Slope"
403,"f12.2",0.0771667397444432,0.161948735807964,-0.154333479488886,0.432168289233117,-0.5,-0.240252782439165,0.394586261928052,0.84,0.79,1,100,"PL","5 Slopes","2nd","Slope"
403,"f2.0",0.0370497370625226,0.141450327296946,-0.0926243426563066,0.500956217940114,-0.4,-0.240192904439491,0.314292378564536,0.89,0.78,1,100,"PL","5 Slopes","1st","Intercept"
403,"f2.1",-0.0751730708707827,0.120023213626501,-0.125288451451304,0.229409422437361,0.6,-0.310418569578724,0.160072427837158,0.87,1,1,100,"PL","5 Slopes","1st","Slope"
665,"f1.0",-0.0128205831301949,0.10913986607824,0.0641029156509745,1.11513828451784,-0.2,-0.226734720643544,0.201093554383155,0.97,0.47,1,100,"PL","5 Slopes","1st","Intercept"
665,"f1.1",-0.000919211352577565,0.101451678652602,-0.00229802838144391,0.279181127572272,0.4,-0.199764501511677,0.197926078806522,0.93,0.98,1,100,"PL","5 Slopes","1st","Slope"
665,"f1.2",0.0150310622658417,0.0867297501048293,-0.0501035408861389,0.348823856195256,-0.3,-0.154959247939624,0.185021372471307,0.97,0.89,1,100,"PL","5 Slopes","1st","Slope"
665,"f12.0",0.125414697596536,0.203708381924975,-0.209024495994227,0.570113395345259,-0.6,-0.273853730976414,0.524683126169487,0.84,0.81,1,100,"PL","5 Slopes","2nd","Intercept"
665,"f12.1",-0.106955065091283,0.175614927437491,-0.133693831364104,0.221824884170389,0.8,-0.451160322868765,0.237250192686198,0.81,1,1,100,"PL","5 Slopes","2nd","Slope"
665,"f12.2",0.0465345735200795,0.13916004958769,-0.093069147040159,0.293038268195575,-0.5,-0.226219123671792,0.319288270711951,0.85,0.95,1,100,"PL","5 Slopes","2nd","Slope"
665,"f2.0",-0.00116228091680063,0.120391255592522,0.00290570229200158,0.324245536305823,-0.4,-0.237129141878144,0.234804580044542,0.95,0.93,1,100,"PL","5 Slopes","1st","Intercept"
665,"f2.1",-0.0327280987412812,0.087200004478609,-0.0545468312354687,0.166209034773699,0.6,-0.203640107519355,0.138183910036792,0.96,1,1,100,"PL","5 Slopes","1st","Slope"
1096,"f1.0",0.00158883024251671,0.0913667360651765,-0.00794415121258354,0.706558010218476,-0.2,-0.177489972445229,0.180667632930263,0.95,0.57,1,100,"PL","5 Slopes","1st","Intercept"
1096,"f1.1",-0.00303573686432649,0.0872404566352321,-0.00758934216081623,0.228268392908679,0.4,-0.174027031869381,0.167955558140728,0.96,1,1,100,"PL","5 Slopes","1st","Slope"
1096,"f1.2",0.00908305670470522,0.0788759977515122,-0.0302768556823507,0.266579665690136,-0.3,-0.145513898888259,0.163680012297669,0.88,0.97,1,100,"PL","5 Slopes","1st","Slope"
1096,"f12.0",0.05565129232206,0.172805526652447,-0.0927521538701001,0.289444472828831,-0.6,-0.283047539916737,0.394350124560857,0.89,0.95,1,100,"PL","5 Slopes","2nd","Intercept"
1096,"f12.1",-0.0599120247784336,0.14005397216145,-0.074890030973042,0.166426611736179,0.8,-0.334417810214875,0.214593760658007,0.85,1,1,100,"PL","5 Slopes","2nd","Slope"
1096,"f12.2",0.0542389290210786,0.120198322978792,-0.108477858042157,0.260307364191271,-0.5,-0.181349784017354,0.289827642059512,0.87,0.97,1,100,"PL","5 Slopes","2nd","Slope"
1096,"f2.0",0.0137420695943997,0.107788703413368,-0.0343551739859991,0.273915644496725,-0.4,-0.197523789095802,0.225007928284601,0.9,0.98,1,100,"PL","5 Slopes","1st","Intercept"
1096,"f2.1",-0.0190755949307963,0.0789373426451661,-0.0317926582179939,0.136870306117238,0.6,-0.173792786515322,0.135641596653729,0.92,1,1,100,"PL","5 Slopes","1st","Slope"
1808,"f1.0",-0.0121958196459887,0.0674980143255411,0.0609790982299436,0.413198166056275,-0.2,-0.144491927724049,0.120100288432072,0.94,0.83,1,100,"PL","5 Slopes","1st","Intercept"
1808,"f1.1",0.00924484162345251,0.0705083163954235,0.0231121040586313,0.169732761732239,0.4,-0.128951458511577,0.147441141758483,0.95,1,1,100,"PL","5 Slopes","1st","Slope"
1808,"f1.2",0.00376306743283053,0.0570775210389129,-0.0125435581094351,0.199818759467241,-0.3,-0.108108873803439,0.1156350086691,0.94,1,1,100,"PL","5 Slopes","1st","Slope"
1808,"f12.0",0.0623641064648785,0.121126229393542,-0.103940177441464,0.242904792581177,-0.6,-0.175043303146464,0.299771516076221,0.91,1,1,100,"PL","5 Slopes","2nd","Intercept"
1808,"f12.1",-0.0439585229424096,0.114212961981765,-0.054948153678012,0.131468565877857,0.8,-0.26781592842667,0.17989888254185,0.86,1,1,100,"PL","5 Slopes","2nd","Slope"
1808,"f12.2",0.0274166229184794,0.0917969827872565,-0.0548332458369587,0.182192486351898,-0.5,-0.152505463344543,0.207338709181502,0.92,1,1,100,"PL","5 Slopes","2nd","Slope"
1808,"f2.0",-0.0114544917133774,0.0716191201126409,0.0286362292834435,0.186554393442125,-0.4,-0.151827967134153,0.128918983707399,0.93,1,1,100,"PL","5 Slopes","1st","Intercept"
1808,"f2.1",-0.00122590514411773,0.0589983238279623,-0.00204317524019621,0.103962328569547,0.6,-0.116862619846924,0.114410809558688,0.99,1,1,100,"PL","5 Slopes","1st","Slope"
2980,"f1.0",-0.00445925429461914,0.059536344362705,0.0222962714730957,0.330015977686611,-0.2,-0.121150489245521,0.112231980656283,0.92,0.93,1,100,"PL","5 Slopes","1st","Intercept"
2980,"f1.1",0.00118833946921673,0.0537284278671653,0.00297084867304182,0.135540718424949,0.4,-0.104119379150427,0.106496058088861,0.93,1,1,100,"PL","5 Slopes","1st","Slope"
2980,"f1.2",0.00348924968748745,0.0486081941607273,-0.0116308322916248,0.156385422759429,-0.3,-0.091782810867538,0.0987613102425129,0.91,1,1,100,"PL","5 Slopes","1st","Slope"
2980,"f12.0",0.0166099523689628,0.106997401215598,-0.0276832539482713,0.174387280077036,-0.6,-0.193104954013608,0.226324858751534,0.89,1,1,100,"PL","5 Slopes","2nd","Intercept"
2980,"f12.1",-0.0226321254450012,0.074719401444642,-0.0282901568062515,0.0992050383551836,0.8,-0.169082152276499,0.123817901386497,0.92,1,1,100,"PL","5 Slopes","2nd","Slope"
2980,"f12.2",0.00801250756467941,0.0705202284305332,-0.0160250151293588,0.135083942148408,-0.5,-0.130207140159166,0.146232155288524,0.92,1,1,100,"PL","5 Slopes","2nd","Slope"
2980,"f2.0",0.0126457035017033,0.0649462595751926,-0.0316142587542583,0.157999049606531,-0.4,-0.114648965265674,0.139940372269081,0.92,1,1,100,"PL","5 Slopes","1st","Intercept"
2980,"f2.1",-0.019132161690709,0.0499711703481749,-0.0318869361511816,0.0798364015722429,0.6,-0.117075655573132,0.0788113321917139,0.89,1,1,100,"PL","5 Slopes","1st","Slope"
